@relation 'Frequency (Hz) vs Intensity (dB)'

@attribute Frequency numeric
@attribute Intensity numeric

@data
923.07692, 0.12010
307.69231, 0.14093
1169.23077, 0.13101
553.84615, 0.12456
492.30769, 0.12615
1230.76923, 0.18199
1230.76923, 0.15729
1353.84615, 0.14673
1415.38462, 0.12987
676.92308, 0.14095
676.92308, 0.13225
1107.69231, 0.12786
1723.07692, 0.13096
1415.38462, 0.15022
1046.15385, 0.15027
861.53846, 0.12618
861.53846, 0.12805
369.23077, 0.43346
923.07692, 0.18510
1107.69231, 0.40226
1230.76923, 0.61111
1230.76923, 0.54526
1107.69231, 0.39588
984.61538, 0.21070
984.61538, 0.13643
676.92308, 0.14692
1107.69231, 0.21693
1169.23077, 0.21723
1107.69231, 0.18870
738.46154, 0.14385
1169.23077, 0.18006
984.61538, 0.12425
923.07692, 0.12898
492.30769, 0.12096
307.69231, 0.12510
1415.38462, 0.12612
615.38462, 0.13008
1046.15385, 0.13219
861.53846, 0.12675
800.00000, 0.13827
800.00000, 0.12006
1107.69231, 0.11473
1230.76923, 0.12872
553.84615, 0.12553
1046.15385, 0.15686
1292.30769, 0.14378
738.46154, 0.12649
307.69231, 0.14599
1846.15385, 0.17583
615.38462, 0.13989
369.23077, 0.14802
1292.30769, 0.13358
1353.84615, 0.14141
1846.15385, 0.17075
615.38462, 0.13545
430.76923, 0.27264
984.61538, 0.13597
861.53846, 0.11911
738.46154, 0.13488
430.76923, 0.23746
1353.84615, 0.14859
800.00000, 0.12105
553.84615, 0.13153
1476.92308, 0.14201
1661.53846, 0.13294
1292.30769, 0.14714
1292.30769, 0.12276
492.30769, 0.12975
1476.92308, 0.13612
369.23077, 0.13721
1230.76923, 0.49372
1169.23077, 0.59178
1230.76923, 0.68787
1169.23077, 0.58025
1169.23077, 0.21230
1415.38462, 0.16854
861.53846, 0.15534
923.07692, 0.13025
738.46154, 0.13425
1353.84615, 0.13812
2092.30769, 0.13958
923.07692, 0.12711
1230.76923, 0.12525
984.61538, 0.12192
738.46154, 0.15954
1230.76923, 0.13292
307.69231, 0.11648
246.15385, 0.12455
800.00000, 0.13203
369.23077, 0.18253
430.76923, 0.16923
984.61538, 0.12501
984.61538, 0.13064
1230.76923, 0.23775
1230.76923, 0.44465
1415.38462, 0.70756
1415.38462, 1.70210
1292.30769, 0.95627
1292.30769, 0.24108
1292.30769, 0.12545
1169.23077, 0.13606
861.53846, 0.12712
2830.76923, 0.12124
676.92308, 0.13743
1046.15385, 0.13852
246.15385, 0.16482
61.53846, 0.14228
1230.76923, 0.14109
1169.23077, 0.13721
61.53846, 0.13279
861.53846, 0.12860
61.53846, 0.13223
492.30769, 0.13592
1292.30769, 0.12502
861.53846, 0.11846
1723.07692, 0.11984
61.53846, 0.14070
800.00000, 0.14661
1476.92308, 0.12422
923.07692, 0.11876
800.00000, 0.12431
246.15385, 0.13574
492.30769, 0.16016
738.46154, 0.12395
738.46154, 0.14088
1969.23077, 0.12751
1476.92308, 0.16269
1538.46154, 0.14736
861.53846, 0.13727
1107.69231, 0.12947
553.84615, 0.13330
553.84615, 0.15512
430.76923, 0.18640
800.00000, 0.15965
307.69231, 0.12560
1353.84615, 0.19412
1353.84615, 0.18521
1353.84615, 0.15983
123.07692, 0.35096
492.30769, 0.13164
1476.92308, 0.14032
1661.53846, 0.12945
1353.84615, 0.13350
676.92308, 0.12874
1230.76923, 0.12501
1353.84615, 0.11613
1538.46154, 0.13819
861.53846, 0.12605
369.23077, 0.12717
984.61538, 0.13806
553.84615, 0.12490
1292.30769, 0.15206
676.92308, 0.12758
369.23077, 0.13085
676.92308, 0.12633
430.76923, 0.13669
492.30769, 0.14294
923.07692, 0.13180
923.07692, 0.13793
1230.76923, 0.13083
246.15385, 0.15080
676.92308, 0.15034
1169.23077, 0.12014
738.46154, 0.12074
676.92308, 0.13325
923.07692, 0.13659
1846.15385, 0.18280
1600.00000, 0.12978
800.00000, 0.13395
1661.53846, 0.13578
1600.00000, 0.12701
738.46154, 0.14304
1230.76923, 0.12400
553.84615, 0.12644
553.84615, 0.12984
492.30769, 0.17473
1169.23077, 0.13108
984.61538, 0.14206
1107.69231, 0.20762
984.61538, 0.14909
369.23077, 0.14458
430.76923, 0.14200
615.38462, 0.16556
1230.76923, 0.11845
676.92308, 0.11811
430.76923, 0.16183
430.76923, 0.13173
553.84615, 0.12372
307.69231, 0.36925
1046.15385, 0.14096
1415.38462, 0.15936
1415.38462, 0.12708
1107.69231, 0.13057
738.46154, 0.14440
923.07692, 0.13092
1846.15385, 0.22686
676.92308, 0.12682
1415.38462, 0.13679
2769.23077, 0.14364
1415.38462, 0.18764
1476.92308, 0.29033
1292.30769, 0.14620
615.38462, 0.19418
1415.38462, 0.15704
738.46154, 0.27938
923.07692, 0.52117
492.30769, 0.26027
1600.00000, 0.15894
800.00000, 0.14344
430.76923, 0.16439
923.07692, 0.13778
1353.84615, 0.15698
1538.46154, 0.17487
492.30769, 0.18397
492.30769, 0.17456
615.38462, 0.12877
1661.53846, 0.16602
553.84615, 0.15114
307.69231, 0.22547
184.61538, 0.15455
1169.23077, 0.13779
1784.61538, 0.15361
184.61538, 0.21944
184.61538, 0.29772
184.61538, 0.23346
430.76923, 0.17148
246.15385, 0.18673
307.69231, 0.16167
307.69231, 0.22199
184.61538, 1.76492
184.61538, 0.17582
246.15385, 0.17368
615.38462, 0.13938
1784.61538, 0.22652
1230.76923, 0.13676
1292.30769, 0.14406
615.38462, 0.13743
1846.15385, 0.22414
861.53846, 0.12786
553.84615, 0.12725
800.00000, 0.13814
676.92308, 0.15692
676.92308, 0.15952
676.92308, 0.13389
676.92308, 0.14340
738.46154, 0.12978
1415.38462, 0.13207
861.53846, 0.14068
1169.23077, 0.13243
1846.15385, 0.14036
553.84615, 0.14343
615.38462, 0.12719
430.76923, 0.16840
430.76923, 0.14441
492.30769, 0.26601
492.30769, 0.27314
553.84615, 0.19058
492.30769, 0.22979
1230.76923, 0.15023
800.00000, 0.15055
246.15385, 0.13456
307.69231, 0.11821
676.92308, 0.13549
61.53846, 0.12103
738.46154, 0.12315
1230.76923, 0.14242
2707.69231, 0.19567
553.84615, 0.13840
492.30769, 0.12505
492.30769, 0.13575
2953.84615, 0.15213
676.92308, 0.12921
430.76923, 0.16144
1723.07692, 0.13095
553.84615, 0.12835
676.92308, 0.12141
1230.76923, 0.12949
61.53846, 0.11994
492.30769, 0.13239
1169.23077, 0.12812
1415.38462, 0.13353
1353.84615, 0.17051
61.53846, 0.13977
1353.84615, 0.12617
61.53846, 0.13535
615.38462, 0.13050
430.76923, 0.14400
553.84615, 0.13299
615.38462, 0.16304
984.61538, 0.12218
1661.53846, 0.15215
2153.84615, 0.13135
553.84615, 0.11324
246.15385, 0.14107
861.53846, 0.14170
1107.69231, 0.23949
553.84615, 0.14122
61.53846, 0.13253
369.23077, 0.12150
1046.15385, 0.13211
676.92308, 0.61818
184.61538, 0.15870
861.53846, 0.14599
676.92308, 0.13414
1169.23077, 0.26177
492.30769, 0.13092
184.61538, 0.12716
307.69231, 0.15619
184.61538, 0.18135
1600.00000, 0.30044
1784.61538, 0.24372
553.84615, 0.15321
800.00000, 0.15627
984.61538, 0.14429
1353.84615, 0.14021
430.76923, 0.16610
1476.92308, 0.22177
738.46154, 0.12759
923.07692, 0.13325
492.30769, 0.15823
1046.15385, 0.12578
430.76923, 0.13511
1661.53846, 0.12829
1353.84615, 0.12251
184.61538, 0.12720
861.53846, 0.29842
246.15385, 0.12890
1169.23077, 0.13507
553.84615, 0.15492
307.69231, 0.13038
369.23077, 0.13555
246.15385, 0.12265
1046.15385, 0.11856
246.15385, 0.13360
1661.53846, 0.14137
369.23077, 0.20143
246.15385, 0.15258
615.38462, 0.13535
246.15385, 0.13734
184.61538, 0.15673
923.07692, 0.17021
553.84615, 0.12691
184.61538, 0.17675
676.92308, 0.13348
492.30769, 0.14195
553.84615, 0.13402
246.15385, 0.13267
676.92308, 0.13327
184.61538, 0.16738
615.38462, 0.14548
184.61538, 0.14446
1415.38462, 0.14203
984.61538, 0.13619
1107.69231, 0.14843
246.15385, 0.14722
184.61538, 0.16944
492.30769, 0.15218
861.53846, 0.12386
184.61538, 0.15346
1230.76923, 0.11927
307.69231, 0.12470
738.46154, 0.13939
1046.15385, 0.12708
246.15385, 0.15815
1169.23077, 0.14508
1292.30769, 0.12252
676.92308, 0.14217
800.00000, 0.13620
1661.53846, 0.13098
1169.23077, 0.13057
184.61538, 0.17750
923.07692, 0.18510
184.61538, 0.18871
184.61538, 0.15361
492.30769, 0.14222
184.61538, 0.14522
923.07692, 0.17769
1476.92308, 0.15526
492.30769, 0.13923
184.61538, 0.13204
246.15385, 0.17580
923.07692, 0.13623
615.38462, 0.12140
307.69231, 0.12918
246.15385, 0.18185
184.61538, 0.13425
1107.69231, 0.14198
615.38462, 0.13882
1476.92308, 0.13601
123.07692, 0.13338
1415.38462, 0.13800
861.53846, 0.15452
1169.23077, 0.13138
800.00000, 0.14648
553.84615, 0.13842
738.46154, 0.12383
553.84615, 0.16035
861.53846, 0.13063
923.07692, 0.15260
1046.15385, 0.13009
553.84615, 0.14601
369.23077, 0.15778
369.23077, 0.23111
61.53846, 0.13123
1169.23077, 0.14214
1538.46154, 0.16149
492.30769, 0.18068
800.00000, 0.13819
61.53846, 0.13237
800.00000, 0.14542
984.61538, 0.14673
615.38462, 0.15646
553.84615, 0.14621
923.07692, 0.12827
800.00000, 0.14829
615.38462, 0.25709
738.46154, 0.13421
553.84615, 0.13513
984.61538, 0.13909
800.00000, 0.15411
553.84615, 0.13250
676.92308, 0.17697
923.07692, 0.13431
984.61538, 0.17941
1230.76923, 0.13534
123.07692, 0.13374
184.61538, 0.14423
923.07692, 0.11501
1230.76923, 0.16711
1169.23077, 0.16361
800.00000, 0.15002
1907.69231, 0.13310
738.46154, 0.14950
676.92308, 0.19321
800.00000, 0.18818
1415.38462, 0.14384
738.46154, 0.12983
1723.07692, 0.14798
184.61538, 0.21146
800.00000, 0.16755
800.00000, 0.14952
1723.07692, 0.29222
184.61538, 0.15473
553.84615, 0.19010
184.61538, 0.13057
676.92308, 0.16091
615.38462, 0.17675
738.46154, 0.16787
1538.46154, 0.14423
1476.92308, 0.15266
615.38462, 0.35533
615.38462, 0.14483
1169.23077, 0.15893
861.53846, 0.13023
1784.61538, 0.19031
492.30769, 0.17971
800.00000, 0.17730
984.61538, 0.16155
246.15385, 0.14250
1107.69231, 0.22401
246.15385, 0.18477
307.69231, 0.20563
923.07692, 0.13764
492.30769, 0.15352
1784.61538, 0.26847
676.92308, 0.12901
246.15385, 0.13372
492.30769, 0.13273
1784.61538, 0.17612
676.92308, 0.38549
676.92308, 0.14928
369.23077, 0.13342
553.84615, 0.15431
1723.07692, 0.18598
615.38462, 0.17411
800.00000, 0.14822
1230.76923, 0.16309
553.84615, 0.14071
492.30769, 0.16845
553.84615, 0.14870
615.38462, 0.14510
184.61538, 0.13294
676.92308, 0.17794
676.92308, 0.16470
800.00000, 0.16315
61.53846, 0.14684
430.76923, 0.13316
553.84615, 0.20836
800.00000, 0.19444
861.53846, 0.14454
1661.53846, 0.22147
369.23077, 0.23764
1723.07692, 0.20364
1476.92308, 0.14515
2400.00000, 0.14988
1538.46154, 0.23648
1661.53846, 0.22200
1107.69231, 0.14097
1600.00000, 0.14777
1600.00000, 0.17441
430.76923, 0.25131
1169.23077, 1.50773
369.23077, 0.53660
430.76923, 0.67598
1600.00000, 2.13736
2276.92308, 1.37716
800.00000, 0.84438
615.38462, 0.46023
984.61538, 3.20544
553.84615, 0.73444
553.84615, 0.58054
492.30769, 0.19763
1784.61538, 0.16850
430.76923, 0.33363
1107.69231, 0.61851
553.84615, 1.34609
492.30769, 0.59335
246.15385, 0.95682
307.69231, 0.20834
430.76923, 0.28838
1907.69231, 0.40738
492.30769, 1.24392
1107.69231, 0.13573
1292.30769, 0.26035
430.76923, 0.57344
430.76923, 0.20245
1476.92308, 0.19007
676.92308, 0.15481
3261.53846, 0.18533
430.76923, 0.15311
1292.30769, 0.46958
1538.46154, 0.26935
1538.46154, 0.21562
1538.46154, 0.23990
1600.00000, 0.26809
1538.46154, 0.22656
246.15385, 0.32126
1538.46154, 0.35995
492.30769, 0.39124
430.76923, 1.53276
615.38462, 1.19239
1415.38462, 1.23037
615.38462, 2.48834
430.76923, 0.39783
1230.76923, 0.73675
1353.84615, 1.59738
1415.38462, 0.28064
553.84615, 0.12895
1169.23077, 0.13724
615.38462, 0.17134
492.30769, 0.68786
3015.38462, 0.34284
430.76923, 0.13045
1846.15385, 0.14565
1107.69231, 0.14504
1476.92308, 0.14609
861.53846, 0.12103
1107.69231, 0.12059
1230.76923, 0.12999
1476.92308, 0.15427
738.46154, 0.14145
430.76923, 0.18620
1046.15385, 0.23383
1107.69231, 0.25721
492.30769, 0.49028
615.38462, 0.14785
984.61538, 0.17108
369.23077, 0.29603
430.76923, 0.13127
369.23077, 0.21171
369.23077, 0.14831
369.23077, 0.17270
492.30769, 0.23483
430.76923, 0.16495
492.30769, 0.15318
615.38462, 0.20235
1415.38462, 0.16352
1353.84615, 0.21024
984.61538, 0.16816
1353.84615, 0.15100
615.38462, 0.12799
1230.76923, 0.12430
492.30769, 0.32016
1846.15385, 0.13658
1046.15385, 0.13830
1415.38462, 0.13464
3138.46154, 0.13586
307.69231, 0.12495
738.46154, 0.14630
615.38462, 0.12875
492.30769, 0.14927
430.76923, 0.16592
1538.46154, 0.12808
923.07692, 0.16178
800.00000, 0.15515
246.15385, 0.13294
1661.53846, 0.14636
1723.07692, 0.14037
923.07692, 0.13769
1476.92308, 0.12542
800.00000, 0.12613
430.76923, 0.13341
615.38462, 0.15250
1353.84615, 0.25608
615.38462, 0.14609
984.61538, 0.12629
676.92308, 0.12812
1661.53846, 0.19641
1292.30769, 0.13997
492.30769, 0.14903
430.76923, 0.16504
800.00000, 0.14120
1107.69231, 0.11961
1169.23077, 0.12788
369.23077, 0.14255
800.00000, 0.12656
1107.69231, 0.13560
923.07692, 0.12720
1169.23077, 0.13245
1476.92308, 0.21652
1538.46154, 0.26383
1846.15385, 0.28498
492.30769, 0.53695
1415.38462, 0.22920
430.76923, 0.65921
2400.00000, 1.14752
1600.00000, 0.36195
1784.61538, 0.44153
1969.23077, 0.40089
430.76923, 0.25558
430.76923, 0.97767
492.30769, 0.42003
430.76923, 0.33716
984.61538, 0.14781
1600.00000, 0.14891
430.76923, 0.16094
369.23077, 0.20741
1169.23077, 0.13542
861.53846, 0.14029
492.30769, 1.17281
492.30769, 0.59860
492.30769, 0.14300
430.76923, 0.35614
492.30769, 1.04347
1230.76923, 0.15475
1230.76923, 0.13720
553.84615, 0.14815
492.30769, 0.14709
492.30769, 0.19490
430.76923, 0.21005
492.30769, 0.50220
430.76923, 0.15405
553.84615, 0.16768
1230.76923, 0.14495
923.07692, 0.13171
1476.92308, 0.11846
246.15385, 0.20916
1415.38462, 0.22264
1538.46154, 0.51024
492.30769, 0.39345
2276.92308, 0.36303
553.84615, 0.13418
492.30769, 0.26200
430.76923, 0.24302
369.23077, 0.36296
492.30769, 1.10126
676.92308, 0.20859
492.30769, 0.32752
430.76923, 0.25766
430.76923, 0.35528
430.76923, 0.22221
246.15385, 0.81629
492.30769, 3.61739
492.30769, 3.32229
984.61538, 3.69120
2461.53846, 4.81440
492.30769, 0.79226
984.61538, 0.16980
430.76923, 0.15006
1784.61538, 0.17176
430.76923, 0.27005
861.53846, 0.13726
1600.00000, 0.13191
1230.76923, 0.22583
2030.76923, 0.14081
492.30769, 0.13190
1415.38462, 0.26632
430.76923, 0.32784
430.76923, 0.12676
1476.92308, 0.13460
676.92308, 0.13557
800.00000, 0.12148
369.23077, 0.12728
2276.92308, 0.54397
2153.84615, 0.43603
1476.92308, 0.72476
553.84615, 1.56836
1784.61538, 0.19068
1353.84615, 0.13666
307.69231, 0.12740
1600.00000, 0.18250
1292.30769, 0.16562
430.76923, 0.13774
369.23077, 0.20134
553.84615, 0.12564
1846.15385, 0.13516
1292.30769, 0.12980
923.07692, 0.13129
246.15385, 0.13314
492.30769, 0.11939
1538.46154, 0.14325
1230.76923, 0.16628
369.23077, 0.13065
553.84615, 0.12239
1230.76923, 0.11242
800.00000, 0.13014
430.76923, 0.13888
1230.76923, 0.12140
615.38462, 0.12532
2523.07692, 0.11999
984.61538, 0.13602
2523.07692, 0.12142
676.92308, 0.12868
1415.38462, 0.15098
1969.23077, 0.12154
430.76923, 0.13127
1230.76923, 0.12654
1292.30769, 0.19117
676.92308, 0.13490
615.38462, 0.13004
861.53846, 0.12629
738.46154, 0.11387
1230.76923, 0.12971
1230.76923, 0.14604
1169.23077, 0.12692
1107.69231, 0.14161
1661.53846, 0.12220
430.76923, 0.12386
1046.15385, 0.12468
1292.30769, 0.13710
2276.92308, 0.12477
553.84615, 0.14685
1169.23077, 0.12872
1353.84615, 0.13861
1230.76923, 0.12280
553.84615, 0.13059
861.53846, 0.12170
861.53846, 0.12526
1230.76923, 0.13164
246.15385, 0.12734
1107.69231, 0.12483
553.84615, 0.14208
1353.84615, 0.12837
676.92308, 0.12420
923.07692, 0.13290
861.53846, 0.14061
61.53846, 0.14935
1046.15385, 0.14361
800.00000, 0.13208
2523.07692, 0.13713
676.92308, 0.13149
984.61538, 0.13281
984.61538, 0.14814
861.53846, 0.13433
923.07692, 0.12283
1784.61538, 0.13241
984.61538, 0.13358
369.23077, 0.13338
1169.23077, 0.12117
369.23077, 0.12250
800.00000, 0.13774
2215.38462, 0.12172
1292.30769, 0.11828
676.92308, 0.13251
1046.15385, 0.13694
1969.23077, 0.13145
307.69231, 0.12480
430.76923, 0.12313
984.61538, 0.13926
1538.46154, 0.13871
1107.69231, 0.12492
800.00000, 0.12202
1353.84615, 0.14913
676.92308, 0.12609
800.00000, 0.13974
1784.61538, 0.14469
553.84615, 0.12705
1046.15385, 0.12755
2276.92308, 0.11890
861.53846, 0.12650
861.53846, 0.13200
861.53846, 0.14659
1907.69231, 0.12243
1230.76923, 0.13244
861.53846, 0.13643
615.38462, 0.13370
1415.38462, 0.12622
492.30769, 0.13602
2030.76923, 0.14198
861.53846, 0.14046
861.53846, 0.13806
246.15385, 0.12044
1046.15385, 0.13353
3076.92308, 0.13368
553.84615, 0.13114
738.46154, 0.12976
676.92308, 0.12591
2830.76923, 0.13296
676.92308, 0.12406
1169.23077, 0.13207
430.76923, 0.12132
1415.38462, 0.14278
676.92308, 0.12881
1661.53846, 0.12475
1230.76923, 0.14027
738.46154, 0.12712
1169.23077, 0.13012
1292.30769, 0.11298
1230.76923, 0.14194
553.84615, 0.11921
800.00000, 0.12746
984.61538, 0.13689
1169.23077, 0.13328
676.92308, 0.13836
800.00000, 0.12964
2584.61538, 0.13297
861.53846, 0.13193
738.46154, 0.12698
1600.00000, 0.14404
1046.15385, 0.13763
1107.69231, 0.12887
246.15385, 0.11863
861.53846, 0.13136
861.53846, 0.13126
1353.84615, 0.12368
1230.76923, 0.13984
1415.38462, 0.15417
615.38462, 0.11979
738.46154, 0.12273
1046.15385, 0.12728
492.30769, 0.13600
1046.15385, 0.13023
369.23077, 0.12557
492.30769, 0.13158
615.38462, 0.12619
738.46154, 0.13081
1230.76923, 0.13292
1107.69231, 0.12522
615.38462, 0.14024
923.07692, 0.12985
553.84615, 0.12856
492.30769, 0.13035
923.07692, 0.12911
307.69231, 0.12784
492.30769, 0.12952
553.84615, 0.12500
492.30769, 0.13164
1230.76923, 0.13879
1169.23077, 0.12844
553.84615, 0.14862
1107.69231, 0.12492
738.46154, 0.13627
430.76923, 0.12918
1353.84615, 0.13265
861.53846, 0.12813
1169.23077, 0.13557
676.92308, 0.16090
1723.07692, 0.13618
676.92308, 0.12330
492.30769, 0.13089
246.15385, 0.13603
800.00000, 0.12320
984.61538, 0.12043
430.76923, 0.24740
1292.30769, 0.12873
1230.76923, 0.13772
2215.38462, 0.13377
1046.15385, 0.14328
1107.69231, 0.63093
1230.76923, 0.89562
1169.23077, 0.80556
1107.69231, 0.60814
1169.23077, 0.73353
1169.23077, 0.29367
1353.84615, 0.34877
1353.84615, 0.29898
1353.84615, 0.35987
1230.76923, 0.15393
984.61538, 0.19679
492.30769, 0.70941
615.38462, 1.37630
923.07692, 1.88665
923.07692, 0.40140
1538.46154, 0.59451
307.69231, 0.19593
861.53846, 0.12320
1476.92308, 0.17269
1169.23077, 0.12996
923.07692, 0.13919
1353.84615, 0.14811
1353.84615, 0.14769
861.53846, 0.15207
1353.84615, 0.17479
1230.76923, 0.15831
369.23077, 0.17059
430.76923, 0.32179
553.84615, 0.15273
1230.76923, 0.19309
492.30769, 0.16905
430.76923, 0.14761
861.53846, 0.12660
1292.30769, 0.13228
615.38462, 0.12628
492.30769, 0.13201
1415.38462, 0.12470
1476.92308, 0.13571
615.38462, 0.12336
1538.46154, 0.13855
1353.84615, 0.15762
1353.84615, 0.13916
615.38462, 0.18553
1415.38462, 0.18144
1230.76923, 0.14537
984.61538, 0.12472
1415.38462, 0.70779
492.30769, 0.20679
923.07692, 0.17615
553.84615, 0.65806
1292.30769, 0.18393
1415.38462, 0.14834
861.53846, 0.14516
307.69231, 2.98706
1353.84615, 1.69966
1907.69231, 2.18879
676.92308, 0.70709
369.23077, 0.19831
430.76923, 0.15121
2215.38462, 0.15205
492.30769, 0.26350
1292.30769, 0.14402
1476.92308, 0.13790
430.76923, 0.15556
492.30769, 0.49592
369.23077, 0.22220
1476.92308, 0.42583
430.76923, 0.20187
553.84615, 0.22407
1600.00000, 0.48423
492.30769, 0.29197
553.84615, 0.34158
553.84615, 0.26696
615.38462, 0.38466
615.38462, 0.26897
1292.30769, 0.23113
1415.38462, 0.40247
1538.46154, 0.22413
1415.38462, 0.21822
1846.15385, 0.30732
492.30769, 0.57202
738.46154, 0.15189
553.84615, 0.31716
676.92308, 0.30962
492.30769, 0.19607
861.53846, 0.15395
1353.84615, 0.19535
984.61538, 0.14081
1538.46154, 0.41212
1538.46154, 0.45612
553.84615, 0.13118
1907.69231, 0.16354
1846.15385, 0.36065
2523.07692, 0.23904
1476.92308, 0.25106
1907.69231, 1.72664
307.69231, 2.89759
369.23077, 11.42858
430.76923, 4.91470
1415.38462, 2.59911
307.69231, 1.20167
615.38462, 2.96592
1292.30769, 6.25676
615.38462, 0.91069
553.84615, 0.15668
984.61538, 0.12020
307.69231, 0.16468
1723.07692, 1.12528
492.30769, 0.24898
861.53846, 0.13255
1169.23077, 0.23890
1415.38462, 0.50957
184.61538, 0.17948
1600.00000, 0.25594
430.76923, 0.33876
800.00000, 4.01794
1292.30769, 0.31946
738.46154, 0.12623
1169.23077, 0.12912
1723.07692, 0.11387
430.76923, 0.13391
553.84615, 0.14123
1784.61538, 0.13461
923.07692, 0.12234
369.23077, 0.20228
861.53846, 0.13067
553.84615, 0.13085
492.30769, 0.14945
676.92308, 0.11580
430.76923, 0.13746
2953.84615, 0.12260
923.07692, 0.14176
553.84615, 0.14085
1230.76923, 0.13912
1600.00000, 0.14700
1230.76923, 0.16676
676.92308, 0.12515
1353.84615, 0.15494
1107.69231, 0.13963
1046.15385, 0.12358
615.38462, 0.12913
1230.76923, 0.13689
1476.92308, 0.13249
861.53846, 0.14402
676.92308, 0.12234
492.30769, 0.12922
676.92308, 0.13440
1169.23077, 0.12173
738.46154, 0.12410
676.92308, 0.12947
430.76923, 0.23550
1230.76923, 0.12008
800.00000, 0.13419
553.84615, 0.14821
1107.69231, 0.13140
984.61538, 0.12811
1846.15385, 0.13207
676.92308, 0.13118
553.84615, 0.13829
1107.69231, 0.15069
676.92308, 0.15345
553.84615, 0.12281
923.07692, 0.15030
923.07692, 0.17178
738.46154, 0.12912
800.00000, 0.13238
1230.76923, 0.12259
492.30769, 0.13868
1230.76923, 0.12093
1292.30769, 0.12181
1230.76923, 0.12055
184.61538, 0.12876
615.38462, 0.12203
1538.46154, 0.11871
861.53846, 0.15080
1353.84615, 0.42039
1476.92308, 0.21678
1292.30769, 0.14467
307.69231, 0.13305
676.92308, 0.13616
61.53846, 0.19781
1661.53846, 0.11821
61.53846, 0.14324
430.76923, 0.13831
307.69231, 0.13493
2461.53846, 0.13273
738.46154, 0.12492
553.84615, 0.13362
1476.92308, 0.13682
1230.76923, 0.11905
1292.30769, 0.12829
1169.23077, 0.11852
1046.15385, 0.12419
923.07692, 0.14455
615.38462, 0.16957
1046.15385, 0.12797
492.30769, 0.12469
369.23077, 0.12291
2338.46154, 0.12211
1230.76923, 0.14271
1353.84615, 0.13074
1292.30769, 0.12959
492.30769, 0.31682
1169.23077, 0.20648
800.00000, 0.12614
676.92308, 0.12555
1046.15385, 0.12871
984.61538, 0.12512
553.84615, 0.11359
430.76923, 0.12576
800.00000, 0.12990
738.46154, 0.12512
1353.84615, 0.13891
676.92308, 0.13600
676.92308, 0.12634
984.61538, 0.12183
1415.38462, 0.13008
1169.23077, 0.15562
676.92308, 0.12504
